total,year,month,source,region,period
194309.0,2024,5,hotel_occupancy,total national,2024-05
168129.0,2024,4,hotel_occupancy,total national,2024-04
224096.0,2024,3,hotel_occupancy,total national,2024-03
169766.0,2024,2,hotel_occupancy,total national,2024-02
148878.0,2024,1,hotel_occupancy,total national,2024-01
171607.0,2023,12,hotel_occupancy,total national,2023-12
150139.0,2023,11,hotel_occupancy,total national,2023-11
199943.0,2023,10,hotel_occupancy,total national,2023-10
203535.0,2023,9,hotel_occupancy,total national,2023-09
261282.0,2023,8,hotel_occupancy,total national,2023-08
214307.0,2023,7,hotel_occupancy,total national,2023-07
182810.0,2023,6,hotel_occupancy,total national,2023-06
153670.0,2023,5,hotel_occupancy,total national,2023-05
205748.0,2023,4,hotel_occupancy,total national,2023-04
182032.0,2023,3,hotel_occupancy,total national,2023-03
166681.0,2023,2,hotel_occupancy,total national,2023-02
143876.0,2023,1,hotel_occupancy,total national,2023-01
163226.0,2022,12,hotel_occupancy,total national,2022-12
136409.0,2022,11,hotel_occupancy,total national,2022-11
198129.0,2022,10,hotel_occupancy,total national,2022-10
195777.0,2022,9,hotel_occupancy,total national,2022-09
260126.0,2022,8,hotel_occupancy,total national,2022-08
215248.0,2022,7,hotel_occupancy,total national,2022-07
182799.0,2022,6,hotel_occupancy,total national,2022-06
160870.0,2022,5,hotel_occupancy,total national,2022-05
203876.0,2022,4,hotel_occupancy,total national,2022-04
159485.0,2022,3,hotel_occupancy,total national,2022-03
155832.0,2022,2,hotel_occupancy,total national,2022-02
136971.0,2022,1,hotel_occupancy,total national,2022-01
32973.0,2025,2,hotel_occupancy,total national,2025-02
31120.0,2025,1,hotel_occupancy,total national,2025-01
35512.0,2024,12,hotel_occupancy,total national,2024-12
45341.0,2024,11,hotel_occupancy,total national,2024-11
68705.0,2024,10,hotel_occupancy,total national,2024-10
72557.0,2024,9,hotel_occupancy,total national,2024-09
83394.0,2024,8,hotel_occupancy,total national,2024-08
69824.0,2024,7,hotel_occupancy,total national,2024-07
62797.0,2024,6,hotel_occupancy,total national,2024-06
70076.0,2024,5,hotel_occupancy,total national,2024-05
55663.0,2024,4,hotel_occupancy,total national,2024-04
40766.0,2024,3,hotel_occupancy,total national,2024-03
38275.0,2024,2,hotel_occupancy,total national,2024-02
32287.0,2024,1,hotel_occupancy,total national,2024-01
34578.0,2023,12,hotel_occupancy,total national,2023-12
34679.0,2023,11,hotel_occupancy,total national,2023-11
54318.0,2023,10,hotel_occupancy,total national,2023-10
65801.0,2023,9,hotel_occupancy,total national,2023-09
82490.0,2023,8,hotel_occupancy,total national,2023-08
71654.0,2023,7,hotel_occupancy,total national,2023-07
56622.0,2023,6,hotel_occupancy,total national,2023-06
60774.0,2023,5,hotel_occupancy,total national,2023-05
47114.0,2023,4,hotel_occupancy,total national,2023-04
34318.0,2023,3,hotel_occupancy,total national,2023-03
30690.0,2023,2,hotel_occupancy,total national,2023-02
25171.0,2023,1,hotel_occupancy,total national,2023-01
26902.0,2022,12,hotel_occupancy,total national,2022-12
28495.0,2022,11,hotel_occupancy,total national,2022-11
49374.0,2022,10,hotel_occupancy,total national,2022-10
65365.0,2022,9,hotel_occupancy,total national,2022-09
80542.0,2022,8,hotel_occupancy,total national,2022-08
66536.0,2022,7,hotel_occupancy,total national,2022-07
52145.0,2022,6,hotel_occupancy,total national,2022-06
48437.0,2022,5,hotel_occupancy,total national,2022-05
40622.0,2022,4,hotel_occupancy,total national,2022-04
28288.0,2022,3,hotel_occupancy,total national,2022-03
25259.0,2022,2,hotel_occupancy,total national,2022-02
17798.0,2022,1,hotel_occupancy,total national,2022-01
441767.0,2025,2,hotel_occupancy,total national,2025-02
359386.0,2025,1,hotel_occupancy,total national,2025-01
381754.0,2024,12,hotel_occupancy,total national,2024-12
392264.0,2024,11,hotel_occupancy,total national,2024-11
506689.0,2024,10,hotel_occupancy,total national,2024-10
515381.0,2024,9,hotel_occupancy,total national,2024-09
730814.0,2024,8,hotel_occupancy,total national,2024-08
592526.0,2024,7,hotel_occupancy,total national,2024-07
486631.0,2024,6,hotel_occupancy,total national,2024-06
484686.0,2024,5,hotel_occupancy,total national,2024-05
407243.0,2024,4,hotel_occupancy,total national,2024-04
529128.0,2024,3,hotel_occupancy,total national,2024-03
430297.0,2024,2,hotel_occupancy,total national,2024-02
368859.0,2024,1,hotel_occupancy,total national,2024-01
381735.0,2023,12,hotel_occupancy,total national,2023-12
355638.0,2023,11,hotel_occupancy,total national,2023-11
493302.0,2023,10,hotel_occupancy,total national,2023-10
508972.0,2023,9,hotel_occupancy,total national,2023-09
703435.0,2023,8,hotel_occupancy,total national,2023-08
579478.0,2023,7,hotel_occupancy,total national,2023-07
461109.0,2023,6,hotel_occupancy,total national,2023-06
410077.0,2023,5,hotel_occupancy,total national,2023-05
496459.0,2023,4,hotel_occupancy,total national,2023-04
446323.0,2023,3,hotel_occupancy,total national,2023-03
429848.0,2023,2,hotel_occupancy,total national,2023-02
351386.0,2023,1,hotel_occupancy,total national,2023-01
376115.0,2022,12,hotel_occupancy,total national,2022-12
316358.0,2022,11,hotel_occupancy,total national,2022-11
487491.0,2022,10,hotel_occupancy,total national,2022-10
510195.0,2022,9,hotel_occupancy,total national,2022-09
721285.0,2022,8,hotel_occupancy,total national,2022-08
575112.0,2022,7,hotel_occupancy,total national,2022-07
450059.0,2022,6,hotel_occupancy,total national,2022-06
402932.0,2022,5,hotel_occupancy,total national,2022-05
487295.0,2022,4,hotel_occupancy,total national,2022-04
403810.0,2022,3,hotel_occupancy,total national,2022-03
386089.0,2022,2,hotel_occupancy,total national,2022-02
332029.0,2022,1,hotel_occupancy,total national,2022-01
375104.0,2025,2,hotel_occupancy,total national,2025-02
297868.0,2025,1,hotel_occupancy,total national,2025-01
315650.0,2024,12,hotel_occupancy,total national,2024-12
303661.0,2024,11,hotel_occupancy,total national,2024-11
380310.0,2024,10,hotel_occupancy,total national,2024-10
379385.0,2024,9,hotel_occupancy,total national,2024-09
577511.0,2024,8,hotel_occupancy,total national,2024-08
460488.0,2024,7,hotel_occupancy,total national,2024-07
370792.0,2024,6,hotel_occupancy,total national,2024-06
358993.0,2024,5,hotel_occupancy,total national,2024-05
307284.0,2024,4,hotel_occupancy,total national,2024-04
447017.0,2024,3,hotel_occupancy,total national,2024-03
347543.0,2024,2,hotel_occupancy,total national,2024-02
307278.0,2024,1,hotel_occupancy,total national,2024-01
317589.0,2023,12,hotel_occupancy,total national,2023-12
281042.0,2023,11,hotel_occupancy,total national,2023-11
388461.0,2023,10,hotel_occupancy,total national,2023-10
392578.0,2023,9,hotel_occupancy,total national,2023-09
558243.0,2023,8,hotel_occupancy,total national,2023-08
446206.0,2023,7,hotel_occupancy,total national,2023-07
352130.0,2023,6,hotel_occupancy,total national,2023-06
293627.0,2023,5,hotel_occupancy,total national,2023-05
407635.0,2023,4,hotel_occupancy,total national,2023-04
371136.0,2023,3,hotel_occupancy,total national,2023-03
359031.0,2023,2,hotel_occupancy,total national,2023-02
298673.0,2023,1,hotel_occupancy,total national,2023-01
320577.0,2022,12,hotel_occupancy,total national,2022-12
254493.0,2022,11,hotel_occupancy,total national,2022-11
388260.0,2022,10,hotel_occupancy,total national,2022-10
378690.0,2022,9,hotel_occupancy,total national,2022-09
569441.0,2022,8,hotel_occupancy,total national,2022-08
442823.0,2022,7,hotel_occupancy,total national,2022-07
346006.0,2022,6,hotel_occupancy,total national,2022-06
303138.0,2022,5,hotel_occupancy,total national,2022-05
398775.0,2022,4,hotel_occupancy,total national,2022-04
335333.0,2022,3,hotel_occupancy,total national,2022-03
326272.0,2022,2,hotel_occupancy,total national,2022-02
294783.0,2022,1,hotel_occupancy,total national,2022-01
66662.0,2025,2,hotel_occupancy,total national,2025-02
61518.0,2025,1,hotel_occupancy,total national,2025-01
66104.0,2024,12,hotel_occupancy,total national,2024-12
88603.0,2024,11,hotel_occupancy,total national,2024-11
126379.0,2024,10,hotel_occupancy,total national,2024-10
135996.0,2024,9,hotel_occupancy,total national,2024-09
153303.0,2024,8,hotel_occupancy,total national,2024-08
132038.0,2024,7,hotel_occupancy,total national,2024-07
115839.0,2024,6,hotel_occupancy,total national,2024-06
125692.0,2024,5,hotel_occupancy,total national,2024-05
99959.0,2024,4,hotel_occupancy,total national,2024-04
82111.0,2024,3,hotel_occupancy,total national,2024-03
82755.0,2024,2,hotel_occupancy,total national,2024-02
61581.0,2024,1,hotel_occupancy,total national,2024-01
64146.0,2023,12,hotel_occupancy,total national,2023-12
74596.0,2023,11,hotel_occupancy,total national,2023-11
104840.0,2023,10,hotel_occupancy,total national,2023-10
116394.0,2023,9,hotel_occupancy,total national,2023-09
145191.0,2023,8,hotel_occupancy,total national,2023-08
133272.0,2023,7,hotel_occupancy,total national,2023-07
108979.0,2023,6,hotel_occupancy,total national,2023-06
116450.0,2023,5,hotel_occupancy,total national,2023-05
88824.0,2023,4,hotel_occupancy,total national,2023-04
75187.0,2023,3,hotel_occupancy,total national,2023-03
70817.0,2023,2,hotel_occupancy,total national,2023-02
52713.0,2023,1,hotel_occupancy,total national,2023-01
55538.0,2022,12,hotel_occupancy,total national,2022-12
61865.0,2022,11,hotel_occupancy,total national,2022-11
99231.0,2022,10,hotel_occupancy,total national,2022-10
131505.0,2022,9,hotel_occupancy,total national,2022-09
151845.0,2022,8,hotel_occupancy,total national,2022-08
132289.0,2022,7,hotel_occupancy,total national,2022-07
104053.0,2022,6,hotel_occupancy,total national,2022-06
99794.0,2022,5,hotel_occupancy,total national,2022-05
88519.0,2022,4,hotel_occupancy,total national,2022-04
68477.0,2022,3,hotel_occupancy,total national,2022-03
59818.0,2022,2,hotel_occupancy,total national,2022-02
37246.0,2022,1,hotel_occupancy,total national,2022-01
87532.0,2025,2,hotel_occupancy,total national,2025-02
76688.0,2025,1,hotel_occupancy,total national,2025-01
100710.0,2024,12,hotel_occupancy,total national,2024-12
115968.0,2024,11,hotel_occupancy,total national,2024-11
173419.0,2024,10,hotel_occupancy,total national,2024-10
231263.0,2024,9,hotel_occupancy,total national,2024-09
296551.0,2024,8,hotel_occupancy,total national,2024-08
259286.0,2024,7,hotel_occupancy,total national,2024-07
201598.0,2024,6,hotel_occupancy,total national,2024-06
184260.0,2024,5,hotel_occupancy,total national,2024-05
144446.0,2024,4,hotel_occupancy,total national,2024-04
139948.0,2024,3,hotel_occupancy,total national,2024-03
87370.0,2024,2,hotel_occupancy,total national,2024-02
79730.0,2024,1,hotel_occupancy,total national,2024-01
99718.0,2023,12,hotel_occupancy,total national,2023-12
104376.0,2023,11,hotel_occupancy,total national,2023-11
179554.0,2023,10,hotel_occupancy,total national,2023-10
236526.0,2023,9,hotel_occupancy,total national,2023-09
275162.0,2023,8,hotel_occupancy,total national,2023-08
256240.0,2023,7,hotel_occupancy,total national,2023-07
203011.0,2023,6,hotel_occupancy,total national,2023-06
165341.0,2023,5,hotel_occupancy,total national,2023-05
172835.0,2023,4,hotel_occupancy,total national,2023-04
105354.0,2023,3,hotel_occupancy,total national,2023-03
81250.0,2023,2,hotel_occupancy,total national,2023-02
68071.0,2023,1,hotel_occupancy,total national,2023-01
85895.0,2022,12,hotel_occupancy,total national,2022-12
94412.0,2022,11,hotel_occupancy,total national,2022-11
161014.0,2022,10,hotel_occupancy,total national,2022-10
201227.0,2022,9,hotel_occupancy,total national,2022-09
274811.0,2022,8,hotel_occupancy,total national,2022-08
242167.0,2022,7,hotel_occupancy,total national,2022-07
177752.0,2022,6,hotel_occupancy,total national,2022-06
143685.0,2022,5,hotel_occupancy,total national,2022-05
138486.0,2022,4,hotel_occupancy,total national,2022-04
84443.0,2022,3,hotel_occupancy,total national,2022-03
71141.0,2022,2,hotel_occupancy,total national,2022-02
55447.0,2022,1,hotel_occupancy,total national,2022-01
76843.0,2025,2,hotel_occupancy,total national,2025-02
67280.0,2025,1,hotel_occupancy,total national,2025-01
88875.0,2024,12,hotel_occupancy,total national,2024-12
100679.0,2024,11,hotel_occupancy,total national,2024-11
137545.0,2024,10,hotel_occupancy,total national,2024-10
173381.0,2024,9,hotel_occupancy,total national,2024-09
239336.0,2024,8,hotel_occupancy,total national,2024-08
208447.0,2024,7,hotel_occupancy,total national,2024-07
153838.0,2024,6,hotel_occupancy,total national,2024-06
134619.0,2024,5,hotel_occupancy,total national,2024-05
114186.0,2024,4,hotel_occupancy,total national,2024-04
121197.0,2024,3,hotel_occupancy,total national,2024-03
76616.0,2024,2,hotel_occupancy,total national,2024-02
67986.0,2024,1,hotel_occupancy,total national,2024-01
89227.0,2023,12,hotel_occupancy,total national,2023-12
89840.0,2023,11,hotel_occupancy,total national,2023-11
143010.0,2023,10,hotel_occupancy,total national,2023-10
177146.0,2023,9,hotel_occupancy,total national,2023-09
221952.0,2023,8,hotel_occupancy,total national,2023-08
206687.0,2023,7,hotel_occupancy,total national,2023-07
150791.0,2023,6,hotel_occupancy,total national,2023-06
116854.0,2023,5,hotel_occupancy,total national,2023-05
144348.0,2023,4,hotel_occupancy,total national,2023-04
92113.0,2023,3,hotel_occupancy,total national,2023-03
72350.0,2023,2,hotel_occupancy,total national,2023-02
60741.0,2023,1,hotel_occupancy,total national,2023-01
77550.0,2022,12,hotel_occupancy,total national,2022-12
84090.0,2022,11,hotel_occupancy,total national,2022-11
132523.0,2022,10,hotel_occupancy,total national,2022-10
156490.0,2022,9,hotel_occupancy,total national,2022-09
226348.0,2022,8,hotel_occupancy,total national,2022-08
200203.0,2022,7,hotel_occupancy,total national,2022-07
138932.0,2022,6,hotel_occupancy,total national,2022-06
110048.0,2022,5,hotel_occupancy,total national,2022-05
118092.0,2022,4,hotel_occupancy,total national,2022-04
75718.0,2022,3,hotel_occupancy,total national,2022-03
65177.0,2022,2,hotel_occupancy,total national,2022-02
50991.0,2022,1,hotel_occupancy,total national,2022-01
10688.0,2025,2,hotel_occupancy,total national,2025-02
9408.0,2025,1,hotel_occupancy,total national,2025-01
11835.0,2024,12,hotel_occupancy,total national,2024-12
15289.0,2024,11,hotel_occupancy,total national,2024-11
35874.0,2024,10,hotel_occupancy,total national,2024-10
57883.0,2024,9,hotel_occupancy,total national,2024-09
57215.0,2024,8,hotel_occupancy,total national,2024-08
50839.0,2024,7,hotel_occupancy,total national,2024-07
47760.0,2024,6,hotel_occupancy,total national,2024-06
49641.0,2024,5,hotel_occupancy,total national,2024-05
30260.0,2024,4,hotel_occupancy,total national,2024-04
18750.0,2024,3,hotel_occupancy,total national,2024-03
10754.0,2024,2,hotel_occupancy,total national,2024-02
11744.0,2024,1,hotel_occupancy,total national,2024-01
10492.0,2023,12,hotel_occupancy,total national,2023-12
14536.0,2023,11,hotel_occupancy,total national,2023-11
36545.0,2023,10,hotel_occupancy,total national,2023-10
59380.0,2023,9,hotel_occupancy,total national,2023-09
53210.0,2023,8,hotel_occupancy,total national,2023-08
49553.0,2023,7,hotel_occupancy,total national,2023-07
52221.0,2023,6,hotel_occupancy,total national,2023-06
48486.0,2023,5,hotel_occupancy,total national,2023-05
28487.0,2023,4,hotel_occupancy,total national,2023-04
13241.0,2023,3,hotel_occupancy,total national,2023-03
8900.0,2023,2,hotel_occupancy,total national,2023-02
7329.0,2023,1,hotel_occupancy,total national,2023-01
8345.0,2022,12,hotel_occupancy,total national,2022-12
10322.0,2022,11,hotel_occupancy,total national,2022-11
28491.0,2022,10,hotel_occupancy,total national,2022-10
44737.0,2022,9,hotel_occupancy,total national,2022-09
48464.0,2022,8,hotel_occupancy,total national,2022-08
41964.0,2022,7,hotel_occupancy,total national,2022-07
38820.0,2022,6,hotel_occupancy,total national,2022-06
33637.0,2022,5,hotel_occupancy,total national,2022-05
20394.0,2022,4,hotel_occupancy,total national,2022-04
8725.0,2022,3,hotel_occupancy,total national,2022-03
5964.0,2022,2,hotel_occupancy,total national,2022-02
4456.0,2022,1,hotel_occupancy,total national,2022-01
155448.0,2025,2,hotel_occupancy,total national,2025-02
141712.0,2025,1,hotel_occupancy,total national,2025-01
192408.0,2024,12,hotel_occupancy,total national,2024-12
226148.0,2024,11,hotel_occupancy,total national,2024-11
333141.0,2024,10,hotel_occupancy,total national,2024-10
477837.0,2024,9,hotel_occupancy,total national,2024-09
701164.0,2024,8,hotel_occupancy,total national,2024-08
564887.0,2024,7,hotel_occupancy,total national,2024-07
398745.0,2024,6,hotel_occupancy,total national,2024-06
330669.0,2024,5,hotel_occupancy,total national,2024-05
