region,period,total,year,month
02 aragã³n,2019-04,47587.0,2019,4
02 aragã³n,2019-03,30777.0,2019,3
02 aragã³n,2019-02,21579.0,2019,2
02 aragã³n,2019-01,17980.0,2019,1
02 aragã³n,2018-12,56425.0,2018,12
02 aragã³n,2018-11,32410.0,2018,11
02 aragã³n,2018-10,37833.0,2018,10
02 aragã³n,2018-09,36823.0,2018,9
02 aragã³n,2018-08,103050.0,2018,8
02 aragã³n,2018-07,50003.0,2018,7
02 aragã³n,2018-06,30485.0,2018,6
02 aragã³n,2018-05,22912.0,2018,5
02 aragã³n,2018-04,35291.0,2018,4
02 aragã³n,2018-03,42793.0,2018,3
02 aragã³n,2018-02,19623.0,2018,2
02 aragã³n,2018-01,16121.0,2018,1
02 aragã³n,2017-12,54684.0,2017,12
02 aragã³n,2017-11,17970.0,2017,11
02 aragã³n,2017-10,36600.0,2017,10
02 aragã³n,2017-09,31159.0,2017,9
02 aragã³n,2017-08,99398.0,2017,8
02 aragã³n,2017-07,52025.0,2017,7
02 aragã³n,2017-06,32769.0,2017,6
02 aragã³n,2017-05,20979.0,2017,5
02 aragã³n,2017-04,56470.0,2017,4
02 aragã³n,2017-03,23596.0,2017,3
02 aragã³n,2017-02,19008.0,2017,2
02 aragã³n,2017-01,16710.0,2017,1
02 aragã³n,2024-10,6898.0,2024,10
02 aragã³n,2024-09,9275.0,2024,9
02 aragã³n,2024-08,20743.0,2024,8
02 aragã³n,2024-07,16529.0,2024,7
02 aragã³n,2024-06,7098.0,2024,6
02 aragã³n,2024-05,9620.0,2024,5
02 aragã³n,2024-04,5370.0,2024,4
02 aragã³n,2024-03,2864.0,2024,3
02 aragã³n,2024-02,1931.0,2024,2
02 aragã³n,2024-01,1354.0,2024,1
02 aragã³n,2023-12,1666.0,2023,12
02 aragã³n,2023-11,3199.0,2023,11
02 aragã³n,2023-10,4782.0,2023,10
02 aragã³n,2023-09,6978.0,2023,9
02 aragã³n,2023-08,16968.0,2023,8
02 aragã³n,2023-07,15664.0,2023,7
02 aragã³n,2023-06,5170.0,2023,6
02 aragã³n,2023-05,8072.0,2023,5
02 aragã³n,2023-04,6301.0,2023,4
02 aragã³n,2023-03,3099.0,2023,3
02 aragã³n,2023-02,2105.0,2023,2
02 aragã³n,2023-01,1499.0,2023,1
02 aragã³n,2022-12,1570.0,2022,12
02 aragã³n,2022-11,1466.0,2022,11
02 aragã³n,2022-10,5527.0,2022,10
02 aragã³n,2022-09,5676.0,2022,9
02 aragã³n,2022-08,20185.0,2022,8
02 aragã³n,2022-07,12301.0,2022,7
02 aragã³n,2022-06,6178.0,2022,6
02 aragã³n,2022-05,5580.0,2022,5
02 aragã³n,2022-04,4595.0,2022,4
02 aragã³n,2022-03,2062.0,2022,3
02 aragã³n,2022-02,1920.0,2022,2
02 aragã³n,2022-01,1064.0,2022,1
02 aragã³n,2021-12,4189.0,2021,12
02 aragã³n,2021-11,3713.0,2021,11
02 aragã³n,2021-10,5748.0,2021,10
02 aragã³n,2021-09,4770.0,2021,9
02 aragã³n,2021-08,11074.0,2021,8
02 aragã³n,2021-07,7964.0,2021,7
02 aragã³n,2021-06,1700.0,2021,6
02 aragã³n,2021-05,1429.0,2021,5
02 aragã³n,2021-04,1059.0,2021,4
02 aragã³n,2021-03,1240.0,2021,3
02 aragã³n,2021-02,430.0,2021,2
02 aragã³n,2021-01,72.0,2021,1
02 aragã³n,2020-12,718.0,2020,12
02 aragã³n,2020-11,0.0,2020,11
02 aragã³n,2020-10,1548.0,2020,10
02 aragã³n,2020-09,1746.0,2020,9
02 aragã³n,2020-08,7419.0,2020,8
02 aragã³n,2020-07,7054.0,2020,7
02 aragã³n,2020-06,444.0,2020,6
02 aragã³n,2020-05,0.0,2020,5
02 aragã³n,2020-04,0.0,2020,4
02 aragã³n,2020-03,1155.0,2020,3
02 aragã³n,2020-02,2580.0,2020,2
02 aragã³n,2020-01,2138.0,2020,1
02 aragã³n,2019-12,3526.0,2019,12
02 aragã³n,2019-11,2837.0,2019,11
02 aragã³n,2019-10,6069.0,2019,10
02 aragã³n,2019-09,7453.0,2019,9
02 aragã³n,2019-08,19147.0,2019,8
02 aragã³n,2019-07,18399.0,2019,7
02 aragã³n,2019-06,10553.0,2019,6
02 aragã³n,2019-05,8007.0,2019,5
02 aragã³n,2019-04,5421.0,2019,4
02 aragã³n,2019-03,3304.0,2019,3
02 aragã³n,2019-02,1275.0,2019,2
02 aragã³n,2019-01,1251.0,2019,1
02 aragã³n,2018-12,1966.0,2018,12
02 aragã³n,2018-11,1254.0,2018,11
02 aragã³n,2018-10,4133.0,2018,10
02 aragã³n,2018-09,7773.0,2018,9
02 aragã³n,2018-08,20141.0,2018,8
02 aragã³n,2018-07,18627.0,2018,7
02 aragã³n,2018-06,10472.0,2018,6
02 aragã³n,2018-05,8500.0,2018,5
02 aragã³n,2018-04,5728.0,2018,4
02 aragã³n,2018-03,2152.0,2018,3
02 aragã³n,2018-02,1869.0,2018,2
02 aragã³n,2018-01,2026.0,2018,1
02 aragã³n,2017-12,787.0,2017,12
02 aragã³n,2017-11,868.0,2017,11
02 aragã³n,2017-10,4545.0,2017,10
02 aragã³n,2017-09,6952.0,2017,9
02 aragã³n,2017-08,14814.0,2017,8
02 aragã³n,2017-07,11587.0,2017,7
02 aragã³n,2017-06,5227.0,2017,6
02 aragã³n,2017-05,5579.0,2017,5
02 aragã³n,2017-04,3922.0,2017,4
02 aragã³n,2017-03,1294.0,2017,3
02 aragã³n,2017-02,553.0,2017,2
02 aragã³n,2017-01,345.0,2017,1
"03 asturias, principado de",2024-10,20468.0,2024,10
"03 asturias, principado de",2024-09,32533.0,2024,9
"03 asturias, principado de",2024-08,63250.0,2024,8
"03 asturias, principado de",2024-07,52734.0,2024,7
"03 asturias, principado de",2024-06,29253.0,2024,6
"03 asturias, principado de",2024-05,26134.0,2024,5
"03 asturias, principado de",2024-04,16889.0,2024,4
"03 asturias, principado de",2024-03,22084.0,2024,3
"03 asturias, principado de",2024-02,6697.0,2024,2
"03 asturias, principado de",2024-01,5531.0,2024,1
"03 asturias, principado de",2023-12,13525.0,2023,12
"03 asturias, principado de",2023-11,10257.0,2023,11
"03 asturias, principado de",2023-10,22841.0,2023,10
"03 asturias, principado de",2023-09,32232.0,2023,9
"03 asturias, principado de",2023-08,67085.0,2023,8
"03 asturias, principado de",2023-07,54163.0,2023,7
"03 asturias, principado de",2023-06,26179.0,2023,6
"03 asturias, principado de",2023-05,17617.0,2023,5
"03 asturias, principado de",2023-04,31065.0,2023,4
"03 asturias, principado de",2023-03,9010.0,2023,3
"03 asturias, principado de",2023-02,8894.0,2023,2
"03 asturias, principado de",2023-01,6147.0,2023,1
"03 asturias, principado de",2022-12,14023.0,2022,12
"03 asturias, principado de",2022-11,8472.0,2022,11
"03 asturias, principado de",2022-10,19657.0,2022,10
"03 asturias, principado de",2022-09,28445.0,2022,9
"03 asturias, principado de",2022-08,65321.0,2022,8
"03 asturias, principado de",2022-07,48356.0,2022,7
"03 asturias, principado de",2022-06,20874.0,2022,6
"03 asturias, principado de",2022-05,16074.0,2022,5
"03 asturias, principado de",2022-04,22015.0,2022,4
"03 asturias, principado de",2022-03,7717.0,2022,3
"03 asturias, principado de",2022-02,9648.0,2022,2
"03 asturias, principado de",2022-01,7018.0,2022,1
"03 asturias, principado de",2021-12,16122.0,2021,12
"03 asturias, principado de",2021-11,10323.0,2021,11
"03 asturias, principado de",2021-10,29509.0,2021,10
"03 asturias, principado de",2021-09,36473.0,2021,9
"03 asturias, principado de",2021-08,63986.0,2021,8
"03 asturias, principado de",2021-07,50558.0,2021,7
"03 asturias, principado de",2021-06,25677.0,2021,6
"03 asturias, principado de",2021-05,10687.0,2021,5
"03 asturias, principado de",2021-04,1912.0,2021,4
"03 asturias, principado de",2021-03,414.0,2021,3
"03 asturias, principado de",2021-02,232.0,2021,2
"03 asturias, principado de",2021-01,264.0,2021,1
"03 asturias, principado de",2020-12,434.0,2020,12
"03 asturias, principado de",2020-11,292.0,2020,11
"03 asturias, principado de",2020-10,15667.0,2020,10
"03 asturias, principado de",2020-09,30581.0,2020,9
"03 asturias, principado de",2020-08,61512.0,2020,8
"03 asturias, principado de",2020-07,48239.0,2020,7
"03 asturias, principado de",2020-06,11514.0,2020,6
"03 asturias, principado de",2020-05,466.0,2020,5
"03 asturias, principado de",2020-04,0.0,2020,4
"03 asturias, principado de",2020-03,2825.0,2020,3
"03 asturias, principado de",2020-02,11371.0,2020,2
"03 asturias, principado de",2020-01,7646.0,2020,1
"03 asturias, principado de",2019-12,21048.0,2019,12
"03 asturias, principado de",2019-11,13198.0,2019,11
"03 asturias, principado de",2019-10,18994.0,2019,10
"03 asturias, principado de",2019-09,32911.0,2019,9
"03 asturias, principado de",2019-08,61886.0,2019,8
"03 asturias, principado de",2019-07,48196.0,2019,7
"03 asturias, principado de",2019-06,30681.0,2019,6
"03 asturias, principado de",2019-05,22387.0,2019,5
"03 asturias, principado de",2019-04,26940.0,2019,4
"03 asturias, principado de",2019-03,12457.0,2019,3
"03 asturias, principado de",2019-02,8305.0,2019,2
"03 asturias, principado de",2019-01,6543.0,2019,1
"03 asturias, principado de",2018-12,17260.0,2018,12
"03 asturias, principado de",2018-11,13024.0,2018,11
"03 asturias, principado de",2018-10,21043.0,2018,10
"03 asturias, principado de",2018-09,32136.0,2018,9
"03 asturias, principado de",2018-08,63273.0,2018,8
"03 asturias, principado de",2018-07,45304.0,2018,7
"03 asturias, principado de",2018-06,23754.0,2018,6
"03 asturias, principado de",2018-05,17942.0,2018,5
"03 asturias, principado de",2018-04,19096.0,2018,4
"03 asturias, principado de",2018-03,18649.0,2018,3
"03 asturias, principado de",2018-02,7558.0,2018,2
"03 asturias, principado de",2018-01,7651.0,2018,1
"03 asturias, principado de",2017-12,18117.0,2017,12
"03 asturias, principado de",2017-11,8017.0,2017,11
"03 asturias, principado de",2017-10,20179.0,2017,10
"03 asturias, principado de",2017-09,31770.0,2017,9
"03 asturias, principado de",2017-08,62120.0,2017,8
"03 asturias, principado de",2017-07,50034.0,2017,7
"03 asturias, principado de",2017-06,24600.0,2017,6
"03 asturias, principado de",2017-05,17983.0,2017,5
"03 asturias, principado de",2017-04,30106.0,2017,4
"03 asturias, principado de",2017-03,8549.0,2017,3
"03 asturias, principado de",2017-02,6830.0,2017,2
"03 asturias, principado de",2017-01,4580.0,2017,1
"03 asturias, principado de",2024-10,16909.0,2024,10
"03 asturias, principado de",2024-09,25089.0,2024,9
"03 asturias, principado de",2024-08,57563.0,2024,8
"03 asturias, principado de",2024-07,45706.0,2024,7
"03 asturias, principado de",2024-06,22330.0,2024,6
"03 asturias, principado de",2024-05,20704.0,2024,5
"03 asturias, principado de",2024-04,12462.0,2024,4
"03 asturias, principado de",2024-03,20126.0,2024,3
"03 asturias, principado de",2024-02,5785.0,2024,2
"03 asturias, principado de",2024-01,4991.0,2024,1
"03 asturias, principado de",2023-12,12853.0,2023,12
"03 asturias, principado de",2023-11,9454.0,2023,11
"03 asturias, principado de",2023-10,18736.0,2023,10
"03 asturias, principado de",2023-09,25532.0,2023,9
"03 asturias, principado de",2023-08,61006.0,2023,8
"03 asturias, principado de",2023-07,47355.0,2023,7
"03 asturias, principado de",2023-06,21238.0,2023,6
"03 asturias, principado de",2023-05,13939.0,2023,5
"03 asturias, principado de",2023-04,27881.0,2023,4
"03 asturias, principado de",2023-03,7969.0,2023,3
"03 asturias, principado de",2023-02,7826.0,2023,2
"03 asturias, principado de",2023-01,5625.0,2023,1
"03 asturias, principado de",2022-12,13452.0,2022,12
"03 asturias, principado de",2022-11,7769.0,2022,11
"03 asturias, principado de",2022-10,17938.0,2022,10
"03 asturias, principado de",2022-09,25504.0,2022,9
"03 asturias, principado de",2022-08,60363.0,2022,8
"03 asturias, principado de",2022-07,43622.0,2022,7
"03 asturias, principado de",2022-06,18364.0,2022,6
"03 asturias, principado de",2022-05,14297.0,2022,5
"03 asturias, principado de",2022-04,20533.0,2022,4
"03 asturias, principado de",2022-03,6901.0,2022,3
"03 asturias, principado de",2022-02,8871.0,2022,2
"03 asturias, principado de",2022-01,6836.0,2022,1
"03 asturias, principado de",2021-12,15535.0,2021,12
"03 asturias, principado de",2021-11,9756.0,2021,11
"03 asturias, principado de",2021-10,27310.0,2021,10
"03 asturias, principado de",2021-09,33965.0,2021,9
"03 asturias, principado de",2021-08,61157.0,2021,8
"03 asturias, principado de",2021-07,48136.0,2021,7
"03 asturias, principado de",2021-06,24338.0,2021,6
"03 asturias, principado de",2021-05,10270.0,2021,5
"03 asturias, principado de",2021-04,1892.0,2021,4
"03 asturias, principado de",2021-03,404.0,2021,3
"03 asturias, principado de",2021-02,222.0,2021,2
"03 asturias, principado de",2021-01,254.0,2021,1
"03 asturias, principado de",2020-12,347.0,2020,12
"03 asturias, principado de",2020-11,0.0,2020,11
"03 asturias, principado de",2020-10,15183.0,2020,10
"03 asturias, principado de",2020-09,29939.0,2020,9
"03 asturias, principado de",2020-08,59816.0,2020,8
"03 asturias, principado de",2020-07,46490.0,2020,7
"03 asturias, principado de",2020-06,11364.0,2020,6
"03 asturias, principado de",2020-05,0.0,2020,5
"03 asturias, principado de",2020-04,0.0,2020,4
"03 asturias, principado de",2020-03,2656.0,2020,3
"03 asturias, principado de",2020-02,10593.0,2020,2
"03 asturias, principado de",2020-01,7428.0,2020,1
"03 asturias, principado de",2019-12,20350.0,2019,12
"03 asturias, principado de",2019-11,12856.0,2019,11
"03 asturias, principado de",2019-10,17374.0,2019,10
"03 asturias, principado de",2019-09,28074.0,2019,9
"03 asturias, principado de",2019-08,56112.0,2019,8
"03 asturias, principado de",2019-07,41957.0,2019,7
"03 asturias, principado de",2019-06,26772.0,2019,6
"03 asturias, principado de",2019-05,19944.0,2019,5
"03 asturias, principado de",2019-04,25072.0,2019,4
"03 asturias, principado de",2019-03,11967.0,2019,3
"03 asturias, principado de",2019-02,8025.0,2019,2
"03 asturias, principado de",2019-01,6201.0,2019,1
"03 asturias, principado de",2018-12,16894.0,2018,12
"03 asturias, principado de",2018-11,12452.0,2018,11
"03 asturias, principado de",2018-10,19209.0,2018,10
"03 asturias, principado de",2018-09,27290.0,2018,9
"03 asturias, principado de",2018-08,55746.0,2018,8
"03 asturias, principado de",2018-07,38425.0,2018,7
"03 asturias, principado de",2018-06,19792.0,2018,6
"03 asturias, principado de",2018-05,14814.0,2018,5
"03 asturias, principado de",2018-04,17496.0,2018,4
"03 asturias, principado de",2018-03,17949.0,2018,3
"03 asturias, principado de",2018-02,7231.0,2018,2
"03 asturias, principado de",2018-01,7363.0,2018,1
"03 asturias, principado de",2017-12,17533.0,2017,12
"03 asturias, principado de",2017-11,7629.0,2017,11
"03 asturias, principado de",2017-10,18310.0,2017,10
"03 asturias, principado de",2017-09,27205.0,2017,9
"03 asturias, principado de",2017-08,55783.0,2017,8
"03 asturias, principado de",2017-07,43957.0,2017,7
"03 asturias, principado de",2017-06,20576.0,2017,6
"03 asturias, principado de",2017-05,15512.0,2017,5
"03 asturias, principado de",2017-04,28295.0,2017,4
"03 asturias, principado de",2017-03,8135.0,2017,3
"03 asturias, principado de",2017-02,6439.0,2017,2
"03 asturias, principado de",2017-01,4420.0,2017,1
"03 asturias, principado de",2024-10,3559.0,2024,10
"03 asturias, principado de",2024-09,7443.0,2024,9
"03 asturias, principado de",2024-08,5687.0,2024,8
"03 asturias, principado de",2024-07,7028.0,2024,7
"03 asturias, principado de",2024-06,6923.0,2024,6
"03 asturias, principado de",2024-05,5430.0,2024,5
"03 asturias, principado de",2024-04,4427.0,2024,4
"03 asturias, principado de",2024-03,1958.0,2024,3
"03 asturias, principado de",2024-02,912.0,2024,2
"03 asturias, principado de",2024-01,540.0,2024,1
"03 asturias, principado de",2023-12,671.0,2023,12
"03 asturias, principado de",2023-11,802.0,2023,11
"03 asturias, principado de",2023-10,4105.0,2023,10
"03 asturias, principado de",2023-09,6700.0,2023,9
"03 asturias, principado de",2023-08,6079.0,2023,8
"03 asturias, principado de",2023-07,6807.0,2023,7
"03 asturias, principado de",2023-06,4942.0,2023,6
"03 asturias, principado de",2023-05,3678.0,2023,5
"03 asturias, principado de",2023-04,3184.0,2023,4
"03 asturias, principado de",2023-03,1041.0,2023,3
"03 asturias, principado de",2023-02,1068.0,2023,2
"03 asturias, principado de",2023-01,522.0,2023,1
"03 asturias, principado de",2022-12,570.0,2022,12
"03 asturias, principado de",2022-11,703.0,2022,11
"03 asturias, principado de",2022-10,1718.0,2022,10
"03 asturias, principado de",2022-09,2942.0,2022,9
"03 asturias, principado de",2022-08,4957.0,2022,8
"03 asturias, principado de",2022-07,4733.0,2022,7
"03 asturias, principado de",2022-06,2510.0,2022,6
"03 asturias, principado de",2022-05,1777.0,2022,5
"03 asturias, principado de",2022-04,1482.0,2022,4
"03 asturias, principado de",2022-03,816.0,2022,3
"03 asturias, principado de",2022-02,777.0,2022,2
"03 asturias, principado de",2022-01,182.0,2022,1
"03 asturias, principado de",2021-12,586.0,2021,12
"03 asturias, principado de",2021-11,567.0,2021,11
"03 asturias, principado de",2021-10,2199.0,2021,10
"03 asturias, principado de",2021-09,2508.0,2021,9
"03 asturias, principado de",2021-08,2829.0,2021,8
"03 asturias, principado de",2021-07,2422.0,2021,7
"03 asturias, principado de",2021-06,1339.0,2021,6
"03 asturias, principado de",2021-05,417.0,2021,5
"03 asturias, principado de",2021-04,20.0,2021,4
"03 asturias, principado de",2021-03,10.0,2021,3
"03 asturias, principado de",2021-02,10.0,2021,2
"03 asturias, principado de",2021-01,10.0,2021,1
"03 asturias, principado de",2020-12,88.0,2020,12
"03 asturias, principado de",2020-11,0.0,2020,11
"03 asturias, principado de",2020-10,485.0,2020,10
"03 asturias, principado de",2020-09,642.0,2020,9
"03 asturias, principado de",2020-08,1697.0,2020,8
"03 asturias, principado de",2020-07,1749.0,2020,7
"03 asturias, principado de",2020-06,150.0,2020,6
"03 asturias, principado de",2020-05,0.0,2020,5
"03 asturias, principado de",2020-04,0.0,2020,4
"03 asturias, principado de",2020-03,169.0,2020,3
"03 asturias, principado de",2020-02,778.0,2020,2
"03 asturias, principado de",2020-01,218.0,2020,1
"03 asturias, principado de",2019-12,698.0,2019,12
"03 asturias, principado de",2019-11,342.0,2019,11
"03 asturias, principado de",2019-10,1619.0,2019,10
"03 asturias, principado de",2019-09,4837.0,2019,9
"03 asturias, principado de",2019-08,5774.0,2019,8
"03 asturias, principado de",2019-07,6239.0,2019,7
"03 asturias, principado de",2019-06,3909.0,2019,6
"03 asturias, principado de",2019-05,2443.0,2019,5
"03 asturias, principado de",2019-04,1868.0,2019,4
"03 asturias, principado de",2019-03,490.0,2019,3
"03 asturias, principado de",2019-02,280.0,2019,2
"03 asturias, principado de",2019-01,341.0,2019,1
"03 asturias, principado de",2018-12,365.0,2018,12
"03 asturias, principado de",2018-11,572.0,2018,11
"03 asturias, principado de",2018-10,1835.0,2018,10
"03 asturias, principado de",2018-09,4847.0,2018,9
"03 asturias, principado de",2018-08,7528.0,2018,8
"03 asturias, principado de",2018-07,6879.0,2018,7
"03 asturias, principado de",2018-06,3962.0,2018,6
"03 asturias, principado de",2018-05,3128.0,2018,5
"03 asturias, principado de",2018-04,1600.0,2018,4
"03 asturias, principado de",2018-03,700.0,2018,3
"03 asturias, principado de",2018-02,328.0,2018,2
"03 asturias, principado de",2018-01,288.0,2018,1
"03 asturias, principado de",2017-12,584.0,2017,12
"03 asturias, principado de",2017-11,388.0,2017,11
"03 asturias, principado de",2017-10,1869.0,2017,10
"03 asturias, principado de",2017-09,4565.0,2017,9
"03 asturias, principado de",2017-08,6337.0,2017,8
"03 asturias, principado de",2017-07,6078.0,2017,7
"03 asturias, principado de",2017-06,4024.0,2017,6
"03 asturias, principado de",2017-05,2471.0,2017,5
"03 asturias, principado de",2017-04,1812.0,2017,4
"03 asturias, principado de",2017-03,414.0,2017,3
"03 asturias, principado de",2017-02,390.0,2017,2
"03 asturias, principado de",2017-01,159.0,2017,1
"03 asturias, principado de",2024-10,48012.0,2024,10
"03 asturias, principado de",2024-09,99347.0,2024,9
"03 asturias, principado de",2024-08,268097.0,2024,8
"03 asturias, principado de",2024-07,185977.0,2024,7
"03 asturias, principado de",2024-06,68864.0,2024,6
"03 asturias, principado de",2024-05,61467.0,2024,5
"03 asturias, principado de",2024-04,33059.0,2024,4
"03 asturias, principado de",2024-03,57449.0,2024,3
"03 asturias, principado de",2024-02,14305.0,2024,2
"03 asturias, principado de",2024-01,11395.0,2024,1
"03 asturias, principado de",2023-12,37209.0,2023,12
"03 asturias, principado de",2023-11,20615.0,2023,11
"03 asturias, principado de",2023-10,57080.0,2023,10
"03 asturias, principado de",2023-09,95076.0,2023,9
"03 asturias, principado de",2023-08,293499.0,2023,8
"03 asturias, principado de",2023-07,205921.0,2023,7
"03 asturias, principado de",2023-06,68269.0,2023,6
"03 asturias, principado de",2023-05,43131.0,2023,5
"03 asturias, principado de",2023-04,82897.0,2023,4
"03 asturias, principado de",2023-03,18700.0,2023,3
"03 asturias, principado de",2023-02,18371.0,2023,2
"03 asturias, principado de",2023-01,14148.0,2023,1
"03 asturias, principado de",2022-12,39762.0,2022,12
"03 asturias, principado de",2022-11,22339.0,2022,11
"03 asturias, principado de",2022-10,49865.0,2022,10
"03 asturias, principado de",2022-09,91509.0,2022,9
"03 asturias, principado de",2022-08,299635.0,2022,8
"03 asturias, principado de",2022-07,200576.0,2022,7
"03 asturias, principado de",2022-06,58251.0,2022,6
"03 asturias, principado de",2022-05,33388.0,2022,5
"03 asturias, principado de",2022-04,66940.0,2022,4
"03 asturias, principado de",2022-03,19140.0,2022,3
"03 asturias, principado de",2022-02,23336.0,2022,2
"03 asturias, principado de",2022-01,17518.0,2022,1
"03 asturias, principado de",2021-12,47910.0,2021,12
"03 asturias, principado de",2021-11,24915.0,2021,11
"03 asturias, principado de",2021-10,77315.0,2021,10
"03 asturias, principado de",2021-09,110778.0,2021,9
"03 asturias, principado de",2021-08,304428.0,2021,8
"03 asturias, principado de",2021-07,227194.0,2021,7
"03 asturias, principado de",2021-06,74093.0,2021,6
"03 asturias, principado de",2021-05,23129.0,2021,5
"03 asturias, principado de",2021-04,5783.0,2021,4
"03 asturias, principado de",2021-03,2399.0,2021,3
"03 asturias, principado de",2021-02,1802.0,2021,2
"03 asturias, principado de",2021-01,2032.0,2021,1
"03 asturias, principado de",2020-12,1944.0,2020,12
"03 asturias, principado de",2020-11,1261.0,2020,11
"03 asturias, principado de",2020-10,39617.0,2020,10
"03 asturias, principado de",2020-09,92759.0,2020,9
"03 asturias, principado de",2020-08,289044.0,2020,8
"03 asturias, principado de",2020-07,214646.0,2020,7
"03 asturias, principado de",2020-06,28011.0,2020,6
"03 asturias, principado de",2020-05,765.0,2020,5
"03 asturias, principado de",2020-04,0.0,2020,4
"03 asturias, principado de",2020-03,6321.0,2020,3
"03 asturias, principado de",2020-02,22283.0,2020,2
"03 asturias, principado de",2020-01,16171.0,2020,1
"03 asturias, principado de",2019-12,52951.0,2019,12
"03 asturias, principado de",2019-11,28683.0,2019,11
"03 asturias, principado de",2019-10,41948.0,2019,10
"03 asturias, principado de",2019-09,96032.0,2019,9
"03 asturias, principado de",2019-08,294530.0,2019,8
"03 asturias, principado de",2019-07,192612.0,2019,7
"03 asturias, principado de",2019-06,75892.0,2019,6
"03 asturias, principado de",2019-05,55554.0,2019,5
"03 asturias, principado de",2019-04,78610.0,2019,4
"03 asturias, principado de",2019-03,27808.0,2019,3
"03 asturias, principado de",2019-02,16377.0,2019,2
"03 asturias, principado de",2019-01,13868.0,2019,1
"03 asturias, principado de",2018-12,46699.0,2018,12
"03 asturias, principado de",2018-11,32240.0,2018,11
"03 asturias, principado de",2018-10,52058.0,2018,10
"03 asturias, principado de",2018-09,96782.0,2018,9
"03 asturias, principado de",2018-08,285740.0,2018,8
"03 asturias, principado de",2018-07,183837.0,2018,7
"03 asturias, principado de",2018-06,62787.0,2018,6
"03 asturias, principado de",2018-05,42208.0,2018,5
"03 asturias, principado de",2018-04,46446.0,2018,4
"03 asturias, principado de",2018-03,53463.0,2018,3
"03 asturias, principado de",2018-02,15851.0,2018,2
"03 asturias, principado de",2018-01,14082.0,2018,1
"03 asturias, principado de",2017-12,50731.0,2017,12
"03 asturias, principado de",2017-11,17412.0,2017,11
"03 asturias, principado de",2017-10,52127.0,2017,10
"03 asturias, principado de",2017-09,99442.0,2017,9
"03 asturias, principado de",2017-08,304655.0,2017,8
"03 asturias, principado de",2017-07,200837.0,2017,7
"03 asturias, principado de",2017-06,64917.0,2017,6
"03 asturias, principado de",2017-05,39610.0,2017,5
"03 asturias, principado de",2017-04,84360.0,2017,4
"03 asturias, principado de",2017-03,18876.0,2017,3
"03 asturias, principado de",2017-02,14022.0,2017,2
"03 asturias, principado de",2017-01,10930.0,2017,1
"03 asturias, principado de",2024-10,38892.0,2024,10
"03 asturias, principado de",2024-09,80435.0,2024,9
"03 asturias, principado de",2024-08,245498.0,2024,8
"03 asturias, principado de",2024-07,164287.0,2024,7
"03 asturias, principado de",2024-06,52781.0,2024,6
"03 asturias, principado de",2024-05,48560.0,2024,5
"03 asturias, principado de",2024-04,25470.0,2024,4
"03 asturias, principado de",2024-03,51030.0,2024,3
"03 asturias, principado de",2024-02,12502.0,2024,2
"03 asturias, principado de",2024-01,10037.0,2024,1
"03 asturias, principado de",2023-12,34535.0,2023,12
"03 asturias, principado de",2023-11,18650.0,2023,11
"03 asturias, principado de",2023-10,46488.0,2023,10
"03 asturias, principado de",2023-09,77143.0,2023,9
"03 asturias, principado de",2023-08,267883.0,2023,8
"03 asturias, principado de",2023-07,180251.0,2023,7
"03 asturias, principado de",2023-06,56200.0,2023,6
"03 asturias, principado de",2023-05,33910.0,2023,5
"03 asturias, principado de",2023-04,74737.0,2023,4
"03 asturias, principado de",2023-03,16190.0,2023,3
"03 asturias, principado de",2023-02,15350.0,2023,2
"03 asturias, principado de",2023-01,12943.0,2023,1
"03 asturias, principado de",2022-12,38359.0,2022,12
"03 asturias, principado de",2022-11,18663.0,2022,11
"03 asturias, principado de",2022-10,44559.0,2022,10
"03 asturias, principado de",2022-09,81803.0,2022,9
"03 asturias, principado de",2022-08,278502.0,2022,8
"03 asturias, principado de",2022-07,178390.0,2022,7
"03 asturias, principado de",2022-06,50542.0,2022,6
"03 asturias, principado de",2022-05,29212.0,2022,5
"03 asturias, principado de",2022-04,62725.0,2022,4
"03 asturias, principado de",2022-03,17171.0,2022,3
"03 asturias, principado de",2022-02,20715.0,2022,2
"03 asturias, principado de",2022-01,16406.0,2022,1
"03 asturias, principado de",2021-12,46018.0,2021,12
"03 asturias, principado de",2021-11,23022.0,2021,11
"03 asturias, principado de",2021-10,70968.0,2021,10
"03 asturias, principado de",2021-09,103915.0,2021,9
"03 asturias, principado de",2021-08,294431.0,2021,8
"03 asturias, principado de",2021-07,216394.0,2021,7
"03 asturias, principado de",2021-06,70917.0,2021,6
"03 asturias, principado de",2021-05,22271.0,2021,5
"03 asturias, principado de",2021-04,5403.0,2021,4
"03 asturias, principado de",2021-03,2338.0,2021,3
"03 asturias, principado de",2021-02,1683.0,2021,2
"03 asturias, principado de",2021-01,1902.0,2021,1
"03 asturias, principado de",2020-12,1677.0,2020,12
"03 asturias, principado de",2020-11,0.0,2020,11
"03 asturias, principado de",2020-10,37848.0,2020,10
"03 asturias, principado de",2020-09,90996.0,2020,9
"03 asturias, principado de",2020-08,281632.0,2020,8
"03 asturias, principado de",2020-07,208102.0,2020,7
"03 asturias, principado de",2020-06,27753.0,2020,6
"03 asturias, principado de",2020-05,0.0,2020,5
"03 asturias, principado de",2020-04,0.0,2020,4
"03 asturias, principado de",2020-03,5992.0,2020,3
