region,period,total,year,month
"15 navarra, comunidad foral de",2018-05,2.38,2018,5
"15 navarra, comunidad foral de",2018-04,2.99,2018,4
"15 navarra, comunidad foral de",2018-03,4.59,2018,3
"15 navarra, comunidad foral de",2018-02,2.79,2018,2
"15 navarra, comunidad foral de",2018-01,3.49,2018,1
"15 navarra, comunidad foral de",2017-12,3.1,2017,12
"15 navarra, comunidad foral de",2017-11,2.62,2017,11
"15 navarra, comunidad foral de",2017-10,2.24,2017,10
"15 navarra, comunidad foral de",2017-09,2.28,2017,9
"15 navarra, comunidad foral de",2017-08,3.96,2017,8
"15 navarra, comunidad foral de",2017-07,3.27,2017,7
"15 navarra, comunidad foral de",2017-06,2.1,2017,6
"15 navarra, comunidad foral de",2017-05,2.15,2017,5
"15 navarra, comunidad foral de",2017-04,2.73,2017,4
"15 navarra, comunidad foral de",2017-03,2.1,2017,3
"15 navarra, comunidad foral de",2017-02,2.53,2017,2
"15 navarra, comunidad foral de",2017-01,2.21,2017,1
"15 navarra, comunidad foral de",2016-12,2.7,2016,12
"15 navarra, comunidad foral de",2016-11,2.84,2016,11
"15 navarra, comunidad foral de",2016-10,3.06,2016,10
"15 navarra, comunidad foral de",2016-09,2.6,2016,9
"15 navarra, comunidad foral de",2016-08,4.11,2016,8
"15 navarra, comunidad foral de",2016-07,2.81,2016,7
"15 navarra, comunidad foral de",2016-06,2.3,2016,6
"15 navarra, comunidad foral de",2016-05,2.27,2016,5
"15 navarra, comunidad foral de",2016-04,3.12,2016,4
"15 navarra, comunidad foral de",2016-03,3.93,2016,3
"15 navarra, comunidad foral de",2016-02,2.33,2016,2
"15 navarra, comunidad foral de",2016-01,2.3,2016,1
"15 navarra, comunidad foral de",2015-12,2.4,2015,12
"15 navarra, comunidad foral de",2015-11,2.35,2015,11
"15 navarra, comunidad foral de",2015-10,2.14,2015,10
"15 navarra, comunidad foral de",2015-09,2.55,2015,9
"15 navarra, comunidad foral de",2015-08,3.95,2015,8
"15 navarra, comunidad foral de",2015-07,2.95,2015,7
"15 navarra, comunidad foral de",2015-06,2.3,2015,6
"15 navarra, comunidad foral de",2015-05,2.33,2015,5
"15 navarra, comunidad foral de",2015-04,2.96,2015,4
"15 navarra, comunidad foral de",2015-03,2.0,2015,3
"15 navarra, comunidad foral de",2015-02,2.04,2015,2
"15 navarra, comunidad foral de",2015-01,2.33,2015,1
"15 navarra, comunidad foral de",2014-12,2.31,2014,12
"15 navarra, comunidad foral de",2014-11,2.63,2014,11
"15 navarra, comunidad foral de",2014-10,2.14,2014,10
"15 navarra, comunidad foral de",2014-09,2.18,2014,9
"15 navarra, comunidad foral de",2014-08,4.05,2014,8
"15 navarra, comunidad foral de",2014-07,2.8,2014,7
"15 navarra, comunidad foral de",2014-06,2.16,2014,6
"15 navarra, comunidad foral de",2014-05,1.95,2014,5
"15 navarra, comunidad foral de",2014-04,2.36,2014,4
"15 navarra, comunidad foral de",2014-03,2.15,2014,3
"15 navarra, comunidad foral de",2014-02,2.08,2014,2
"15 navarra, comunidad foral de",2014-01,2.45,2014,1
"15 navarra, comunidad foral de",2013-12,2.13,2013,12
"15 navarra, comunidad foral de",2013-11,2.12,2013,11
"15 navarra, comunidad foral de",2013-10,1.81,2013,10
"15 navarra, comunidad foral de",2013-09,2.16,2013,9
"15 navarra, comunidad foral de",2013-08,4.2,2013,8
"15 navarra, comunidad foral de",2013-07,3.33,2013,7
"15 navarra, comunidad foral de",2013-06,1.98,2013,6
"15 navarra, comunidad foral de",2013-05,1.81,2013,5
"15 navarra, comunidad foral de",2013-04,2.56,2013,4
"15 navarra, comunidad foral de",2013-03,2.56,2013,3
"15 navarra, comunidad foral de",2013-02,2.37,2013,2
"15 navarra, comunidad foral de",2013-01,2.58,2013,1
"15 navarra, comunidad foral de",2012-12,2.15,2012,12
"15 navarra, comunidad foral de",2012-11,1.99,2012,11
"15 navarra, comunidad foral de",2012-10,1.89,2012,10
"15 navarra, comunidad foral de",2012-09,2.12,2012,9
"15 navarra, comunidad foral de",2012-08,3.93,2012,8
"15 navarra, comunidad foral de",2012-07,2.91,2012,7
"15 navarra, comunidad foral de",2012-06,2.05,2012,6
"15 navarra, comunidad foral de",2012-05,1.73,2012,5
"15 navarra, comunidad foral de",2012-04,2.56,2012,4
"15 navarra, comunidad foral de",2012-03,1.98,2012,3
"15 navarra, comunidad foral de",2012-02,1.78,2012,2
"15 navarra, comunidad foral de",2012-01,2.06,2012,1
"15 navarra, comunidad foral de",2011-12,1.96,2011,12
"15 navarra, comunidad foral de",2011-11,2.47,2011,11
"15 navarra, comunidad foral de",2011-10,2.07,2011,10
"15 navarra, comunidad foral de",2011-09,2.12,2011,9
"15 navarra, comunidad foral de",2011-08,3.93,2011,8
"15 navarra, comunidad foral de",2011-07,2.73,2011,7
"15 navarra, comunidad foral de",2011-06,2.54,2011,6
"15 navarra, comunidad foral de",2011-05,2.02,2011,5
"15 navarra, comunidad foral de",2011-04,2.47,2011,4
"15 navarra, comunidad foral de",2011-03,2.03,2011,3
"15 navarra, comunidad foral de",2011-02,2.13,2011,2
"15 navarra, comunidad foral de",2011-01,2.27,2011,1
"15 navarra, comunidad foral de",2010-12,2.6,2010,12
"15 navarra, comunidad foral de",2010-11,1.83,2010,11
"15 navarra, comunidad foral de",2010-10,2.17,2010,10
"15 navarra, comunidad foral de",2010-09,2.0,2010,9
"15 navarra, comunidad foral de",2010-08,3.71,2010,8
"15 navarra, comunidad foral de",2010-07,2.76,2010,7
"15 navarra, comunidad foral de",2010-06,2.2,2010,6
"15 navarra, comunidad foral de",2010-05,2.04,2010,5
"15 navarra, comunidad foral de",2010-04,2.34,2010,4
"15 navarra, comunidad foral de",2010-03,2.2,2010,3
"15 navarra, comunidad foral de",2010-02,2.62,2010,2
"15 navarra, comunidad foral de",2010-01,3.28,2010,1
"15 navarra, comunidad foral de",2009-12,2.75,2009,12
"15 navarra, comunidad foral de",2009-11,2.28,2009,11
"15 navarra, comunidad foral de",2009-10,1.94,2009,10
"15 navarra, comunidad foral de",2009-09,2.06,2009,9
"15 navarra, comunidad foral de",2009-08,3.51,2009,8
"15 navarra, comunidad foral de",2009-07,2.61,2009,7
"15 navarra, comunidad foral de",2009-06,2.3,2009,6
"15 navarra, comunidad foral de",2009-05,2.17,2009,5
"15 navarra, comunidad foral de",2009-04,3.21,2009,4
"15 navarra, comunidad foral de",2009-03,3.43,2009,3
"15 navarra, comunidad foral de",2009-02,2.08,2009,2
"15 navarra, comunidad foral de",2009-01,2.35,2009,1
"15 navarra, comunidad foral de",2008-12,2.42,2008,12
"15 navarra, comunidad foral de",2008-11,1.98,2008,11
"15 navarra, comunidad foral de",2008-10,1.69,2008,10
"15 navarra, comunidad foral de",2008-09,2.39,2008,9
"15 navarra, comunidad foral de",2008-08,4.19,2008,8
"15 navarra, comunidad foral de",2008-07,3.4,2008,7
"15 navarra, comunidad foral de",2008-06,2.04,2008,6
"15 navarra, comunidad foral de",2008-05,2.39,2008,5
"15 navarra, comunidad foral de",2008-04,2.28,2008,4
"15 navarra, comunidad foral de",2008-03,3.58,2008,3
"15 navarra, comunidad foral de",2008-02,1.98,2008,2
"15 navarra, comunidad foral de",2008-01,1.95,2008,1
"15 navarra, comunidad foral de",2007-12,2.27,2007,12
"15 navarra, comunidad foral de",2007-11,1.88,2007,11
"15 navarra, comunidad foral de",2007-10,1.85,2007,10
"15 navarra, comunidad foral de",2007-09,2.01,2007,9
"15 navarra, comunidad foral de",2007-08,4.1,2007,8
"15 navarra, comunidad foral de",2007-07,2.95,2007,7
"15 navarra, comunidad foral de",2007-06,2.26,2007,6
"15 navarra, comunidad foral de",2007-05,2.51,2007,5
"15 navarra, comunidad foral de",2007-04,2.64,2007,4
"15 navarra, comunidad foral de",2007-03,2.32,2007,3
"15 navarra, comunidad foral de",2007-02,2.41,2007,2
"15 navarra, comunidad foral de",2007-01,2.64,2007,1
"15 navarra, comunidad foral de",2006-12,2.98,2006,12
"15 navarra, comunidad foral de",2006-11,2.18,2006,11
"15 navarra, comunidad foral de",2006-10,2.51,2006,10
"15 navarra, comunidad foral de",2006-09,2.22,2006,9
"15 navarra, comunidad foral de",2006-08,3.92,2006,8
"15 navarra, comunidad foral de",2006-07,2.5,2006,7
"15 navarra, comunidad foral de",2006-06,2.13,2006,6
"15 navarra, comunidad foral de",2006-05,2.15,2006,5
"15 navarra, comunidad foral de",2006-04,2.54,2006,4
"15 navarra, comunidad foral de",2006-03,2.27,2006,3
"15 navarra, comunidad foral de",2006-02,2.58,2006,2
"15 navarra, comunidad foral de",2006-01,2.77,2006,1
"15 navarra, comunidad foral de",2005-12,2.41,2005,12
"15 navarra, comunidad foral de",2005-11,2.45,2005,11
"15 navarra, comunidad foral de",2005-10,2.51,2005,10
"15 navarra, comunidad foral de",2005-09,2.11,2005,9
"15 navarra, comunidad foral de",2005-08,3.81,2005,8
"15 navarra, comunidad foral de",2005-07,3.09,2005,7
"15 navarra, comunidad foral de",2005-06,3.03,2005,6
"15 navarra, comunidad foral de",2005-05,1.94,2005,5
"15 navarra, comunidad foral de",2005-04,1.85,2005,4
"15 navarra, comunidad foral de",2005-03,2.51,2005,3
"15 navarra, comunidad foral de",2005-02,2.0,2005,2
"15 navarra, comunidad foral de",2005-01,2.18,2005,1
"15 navarra, comunidad foral de",2004-12,2.74,2004,12
"15 navarra, comunidad foral de",2004-11,1.93,2004,11
"15 navarra, comunidad foral de",2004-10,2.1,2004,10
"15 navarra, comunidad foral de",2004-09,2.02,2004,9
"15 navarra, comunidad foral de",2004-08,3.51,2004,8
"15 navarra, comunidad foral de",2004-07,2.26,2004,7
"15 navarra, comunidad foral de",2004-06,1.99,2004,6
"15 navarra, comunidad foral de",2004-05,1.87,2004,5
"15 navarra, comunidad foral de",2004-04,2.31,2004,4
"15 navarra, comunidad foral de",2004-03,2.54,2004,3
"15 navarra, comunidad foral de",2004-02,2.56,2004,2
"15 navarra, comunidad foral de",2004-01,2.89,2004,1
"15 navarra, comunidad foral de",2003-12,2.41,2003,12
"15 navarra, comunidad foral de",2003-11,1.85,2003,11
"15 navarra, comunidad foral de",2003-10,1.92,2003,10
"15 navarra, comunidad foral de",2003-09,2.39,2003,9
"15 navarra, comunidad foral de",2003-08,2.93,2003,8
"15 navarra, comunidad foral de",2003-07,2.33,2003,7
"15 navarra, comunidad foral de",2003-06,2.0,2003,6
"15 navarra, comunidad foral de",2003-05,2.06,2003,5
"15 navarra, comunidad foral de",2003-04,2.61,2003,4
"15 navarra, comunidad foral de",2003-03,2.19,2003,3
"15 navarra, comunidad foral de",2003-02,2.25,2003,2
"15 navarra, comunidad foral de",2003-01,1.99,2003,1
"15 navarra, comunidad foral de",2002-12,2.24,2002,12
"15 navarra, comunidad foral de",2002-11,2.24,2002,11
"15 navarra, comunidad foral de",2002-10,1.47,2002,10
"15 navarra, comunidad foral de",2002-09,1.78,2002,9
"15 navarra, comunidad foral de",2002-08,3.33,2002,8
"15 navarra, comunidad foral de",2002-07,2.63,2002,7
"15 navarra, comunidad foral de",2002-06,3.35,2002,6
"15 navarra, comunidad foral de",2002-05,2.84,2002,5
"15 navarra, comunidad foral de",2002-04,1.85,2002,4
"15 navarra, comunidad foral de",2002-03,2.14,2002,3
"15 navarra, comunidad foral de",2002-02,3.3,2002,2
"15 navarra, comunidad foral de",2002-01,2.77,2002,1
"15 navarra, comunidad foral de",2001-12,1.91,2001,12
"15 navarra, comunidad foral de",2001-11,2.64,2001,11
"15 navarra, comunidad foral de",2001-10,2.17,2001,10
"15 navarra, comunidad foral de",2001-09,2.51,2001,9
"15 navarra, comunidad foral de",2001-08,4.03,2001,8
"15 navarra, comunidad foral de",2001-07,3.02,2001,7
"15 navarra, comunidad foral de",2001-06,2.05,2001,6
"15 navarra, comunidad foral de",2001-05,2.07,2001,5
"15 navarra, comunidad foral de",2001-04,3.69,2001,4
"15 navarra, comunidad foral de",2001-03,2.29,2001,3
"15 navarra, comunidad foral de",2001-02,2.91,2001,2
"15 navarra, comunidad foral de",2001-01,3.39,2001,1
"15 navarra, comunidad foral de",2000-12,3.0,2000,12
"15 navarra, comunidad foral de",2000-11,2.0,2000,11
"15 navarra, comunidad foral de",2000-10,2.0,2000,10
"15 navarra, comunidad foral de",2000-09,2.0,2000,9
"15 navarra, comunidad foral de",2000-08,3.0,2000,8
"15 navarra, comunidad foral de",2000-07,2.0,2000,7
"15 navarra, comunidad foral de",2000-06,3.0,2000,6
"15 navarra, comunidad foral de",2000-05,2.0,2000,5
"15 navarra, comunidad foral de",2000-04,2.0,2000,4
"15 navarra, comunidad foral de",2000-03,1.0,2000,3
"15 navarra, comunidad foral de",2000-02,3.0,2000,2
"15 navarra, comunidad foral de",2000-01,2.0,2000,1
"15 navarra, comunidad foral de",1999-12,2.52,1999,12
"15 navarra, comunidad foral de",1999-11,1.35,1999,11
"15 navarra, comunidad foral de",1999-10,1.4,1999,10
"15 navarra, comunidad foral de",1999-09,1.37,1999,9
"15 navarra, comunidad foral de",1999-08,1.71,1999,8
"15 navarra, comunidad foral de",1999-07,4.18,1999,7
"15 navarra, comunidad foral de",1999-06,46.0,1999,6
"15 navarra, comunidad foral de",1999-05,36.0,1999,5
"15 navarra, comunidad foral de",1999-04,2.41,1999,4
"15 navarra, comunidad foral de",1999-03,18.0,1999,3
"15 navarra, comunidad foral de",1999-02,26.0,1999,2
"15 navarra, comunidad foral de",1999-01,4.79,1999,1
16 paã­s vasco,2025-02,2.02,2025,2
16 paã­s vasco,2025-01,2.23,2025,1
16 paã­s vasco,2024-12,3.73,2024,12
16 paã­s vasco,2024-11,3.02,2024,11
16 paã­s vasco,2024-10,2.38,2024,10
16 paã­s vasco,2024-09,2.48,2024,9
16 paã­s vasco,2024-08,3.57,2024,8
16 paã­s vasco,2024-07,3.36,2024,7
16 paã­s vasco,2024-06,2.56,2024,6
16 paã­s vasco,2024-05,2.19,2024,5
16 paã­s vasco,2024-04,2.29,2024,4
16 paã­s vasco,2024-03,2.71,2024,3
16 paã­s vasco,2024-02,2.52,2024,2
16 paã­s vasco,2024-01,3.38,2024,1
16 paã­s vasco,2023-12,5.08,2023,12
16 paã­s vasco,2023-11,5.15,2023,11
16 paã­s vasco,2023-10,2.7,2023,10
16 paã­s vasco,2023-09,2.62,2023,9
16 paã­s vasco,2023-08,3.56,2023,8
16 paã­s vasco,2023-07,3.26,2023,7
16 paã­s vasco,2023-06,2.86,2023,6
16 paã­s vasco,2023-05,2.64,2023,5
16 paã­s vasco,2023-04,2.69,2023,4
16 paã­s vasco,2023-03,3.46,2023,3
16 paã­s vasco,2023-02,1.97,2023,2
16 paã­s vasco,2023-01,2.23,2023,1
16 paã­s vasco,2022-12,2.75,2022,12
16 paã­s vasco,2022-11,4.68,2022,11
16 paã­s vasco,2022-10,2.57,2022,10
16 paã­s vasco,2022-09,2.56,2022,9
16 paã­s vasco,2022-08,3.57,2022,8
16 paã­s vasco,2022-07,3.35,2022,7
16 paã­s vasco,2022-06,2.79,2022,6
16 paã­s vasco,2022-05,2.14,2022,5
16 paã­s vasco,2022-04,2.68,2022,4
16 paã­s vasco,2022-03,2.25,2022,3
16 paã­s vasco,2022-02,2.4,2022,2
16 paã­s vasco,2022-01,2.22,2022,1
16 paã­s vasco,2021-12,2.75,2021,12
16 paã­s vasco,2021-11,2.7,2021,11
16 paã­s vasco,2021-10,2.08,2021,10
16 paã­s vasco,2021-09,2.23,2021,9
16 paã­s vasco,2021-08,3.41,2021,8
16 paã­s vasco,2021-07,3.22,2021,7
16 paã­s vasco,2021-06,3.08,2021,6
16 paã­s vasco,2021-05,2.7,2021,5
16 paã­s vasco,2021-04,4.55,2021,4
16 paã­s vasco,2021-03,2.57,2021,3
16 paã­s vasco,2021-02,5.37,2021,2
16 paã­s vasco,2021-01,5.48,2021,1
16 paã­s vasco,2020-12,5.54,2020,12
16 paã­s vasco,2020-11,6.69,2020,11
16 paã­s vasco,2020-10,2.85,2020,10
16 paã­s vasco,2020-09,3.72,2020,9
16 paã­s vasco,2020-08,3.82,2020,8
16 paã­s vasco,2020-07,3.21,2020,7
16 paã­s vasco,2020-06,2.95,2020,6
16 paã­s vasco,2020-05,3.82,2020,5
16 paã­s vasco,2020-04,0.0,2020,4
16 paã­s vasco,2020-03,3.13,2020,3
16 paã­s vasco,2020-02,2.1,2020,2
16 paã­s vasco,2020-01,2.34,2020,1
16 paã­s vasco,2019-12,2.82,2019,12
16 paã­s vasco,2019-11,2.75,2019,11
16 paã­s vasco,2019-10,2.51,2019,10
16 paã­s vasco,2019-09,2.76,2019,9
16 paã­s vasco,2019-08,3.53,2019,8
16 paã­s vasco,2019-07,2.97,2019,7
16 paã­s vasco,2019-06,2.51,2019,6
16 paã­s vasco,2019-05,2.29,2019,5
16 paã­s vasco,2019-04,2.27,2019,4
16 paã­s vasco,2019-03,2.07,2019,3
16 paã­s vasco,2019-02,2.95,2019,2
16 paã­s vasco,2019-01,4.06,2019,1
16 paã­s vasco,2018-12,3.54,2018,12
16 paã­s vasco,2018-11,2.52,2018,11
16 paã­s vasco,2018-10,2.16,2018,10
16 paã­s vasco,2018-09,2.16,2018,9
16 paã­s vasco,2018-08,3.01,2018,8
16 paã­s vasco,2018-07,2.97,2018,7
16 paã­s vasco,2018-06,2.38,2018,6
16 paã­s vasco,2018-05,2.12,2018,5
16 paã­s vasco,2018-04,2.17,2018,4
16 paã­s vasco,2018-03,2.26,2018,3
16 paã­s vasco,2018-02,2.9,2018,2
16 paã­s vasco,2018-01,3.15,2018,1
16 paã­s vasco,2017-12,2.67,2017,12
16 paã­s vasco,2017-11,2.92,2017,11
16 paã­s vasco,2017-10,2.08,2017,10
16 paã­s vasco,2017-09,2.15,2017,9
16 paã­s vasco,2017-08,3.09,2017,8
16 paã­s vasco,2017-07,2.9,2017,7
16 paã­s vasco,2017-06,2.18,2017,6
16 paã­s vasco,2017-05,2.01,2017,5
16 paã­s vasco,2017-04,2.16,2017,4
16 paã­s vasco,2017-03,2.15,2017,3
16 paã­s vasco,2017-02,2.62,2017,2
16 paã­s vasco,2017-01,3.04,2017,1
16 paã­s vasco,2016-12,2.54,2016,12
16 paã­s vasco,2016-11,2.36,2016,11
16 paã­s vasco,2016-10,2.05,2016,10
16 paã­s vasco,2016-09,2.24,2016,9
16 paã­s vasco,2016-08,3.17,2016,8
16 paã­s vasco,2016-07,2.88,2016,7
16 paã­s vasco,2016-06,2.43,2016,6
16 paã­s vasco,2016-05,2.05,2016,5
16 paã­s vasco,2016-04,2.29,2016,4
16 paã­s vasco,2016-03,2.63,2016,3
16 paã­s vasco,2016-02,2.31,2016,2
16 paã­s vasco,2016-01,2.65,2016,1
16 paã­s vasco,2015-12,2.97,2015,12
16 paã­s vasco,2015-11,2.2,2015,11
16 paã­s vasco,2015-10,2.09,2015,10
16 paã­s vasco,2015-09,2.54,2015,9
16 paã­s vasco,2015-08,3.27,2015,8
16 paã­s vasco,2015-07,2.95,2015,7
16 paã­s vasco,2015-06,2.47,2015,6
16 paã­s vasco,2015-05,2.42,2015,5
16 paã­s vasco,2015-04,2.43,2015,4
16 paã­s vasco,2015-03,2.36,2015,3
16 paã­s vasco,2015-02,2.9,2015,2
16 paã­s vasco,2015-01,3.05,2015,1
16 paã­s vasco,2014-12,2.86,2014,12
16 paã­s vasco,2014-11,2.31,2014,11
16 paã­s vasco,2014-10,2.2,2014,10
16 paã­s vasco,2014-09,2.33,2014,9
16 paã­s vasco,2014-08,3.47,2014,8
16 paã­s vasco,2014-07,3.19,2014,7
16 paã­s vasco,2014-06,2.43,2014,6
16 paã­s vasco,2014-05,2.43,2014,5
16 paã­s vasco,2014-04,2.61,2014,4
16 paã­s vasco,2014-03,2.23,2014,3
16 paã­s vasco,2014-02,2.53,2014,2
16 paã­s vasco,2014-01,2.8,2014,1
16 paã­s vasco,2013-12,3.24,2013,12
16 paã­s vasco,2013-11,2.44,2013,11
16 paã­s vasco,2013-10,2.41,2013,10
16 paã­s vasco,2013-09,2.36,2013,9
16 paã­s vasco,2013-08,3.4,2013,8
16 paã­s vasco,2013-07,3.05,2013,7
16 paã­s vasco,2013-06,2.38,2013,6
16 paã­s vasco,2013-05,2.24,2013,5
16 paã­s vasco,2013-04,2.25,2013,4
16 paã­s vasco,2013-03,2.44,2013,3
16 paã­s vasco,2013-02,2.44,2013,2
16 paã­s vasco,2013-01,3.51,2013,1
16 paã­s vasco,2012-12,3.61,2012,12
16 paã­s vasco,2012-11,2.83,2012,11
16 paã­s vasco,2012-10,2.36,2012,10
16 paã­s vasco,2012-09,2.3,2012,9
16 paã­s vasco,2012-08,3.42,2012,8
16 paã­s vasco,2012-07,3.05,2012,7
16 paã­s vasco,2012-06,2.37,2012,6
16 paã­s vasco,2012-05,2.43,2012,5
16 paã­s vasco,2012-04,2.66,2012,4
16 paã­s vasco,2012-03,1.97,2012,3
16 paã­s vasco,2012-02,2.08,2012,2
16 paã­s vasco,2012-01,3.1,2012,1
16 paã­s vasco,2011-12,2.9,2011,12
16 paã­s vasco,2011-11,2.65,2011,11
16 paã­s vasco,2011-10,2.25,2011,10
16 paã­s vasco,2011-09,2.48,2011,9
16 paã­s vasco,2011-08,3.07,2011,8
16 paã­s vasco,2011-07,2.83,2011,7
16 paã­s vasco,2011-06,2.51,2011,6
16 paã­s vasco,2011-05,2.44,2011,5
16 paã­s vasco,2011-04,2.67,2011,4
16 paã­s vasco,2011-03,1.96,2011,3
16 paã­s vasco,2011-02,2.14,2011,2
16 paã­s vasco,2011-01,2.13,2011,1
16 paã­s vasco,2010-12,2.94,2010,12
16 paã­s vasco,2010-11,2.62,2010,11
16 paã­s vasco,2010-10,2.44,2010,10
16 paã­s vasco,2010-09,2.29,2010,9
16 paã­s vasco,2010-08,2.92,2010,8
16 paã­s vasco,2010-07,2.9,2010,7
16 paã­s vasco,2010-06,2.11,2010,6
16 paã­s vasco,2010-05,2.03,2010,5
16 paã­s vasco,2010-04,2.6,2010,4
16 paã­s vasco,2010-03,2.3,2010,3
16 paã­s vasco,2010-02,2.05,2010,2
16 paã­s vasco,2010-01,2.18,2010,1
16 paã­s vasco,2009-12,2.44,2009,12
16 paã­s vasco,2009-11,2.05,2009,11
16 paã­s vasco,2009-10,2.22,2009,10
16 paã­s vasco,2009-09,2.35,2009,9
16 paã­s vasco,2009-08,2.91,2009,8
16 paã­s vasco,2009-07,2.82,2009,7
16 paã­s vasco,2009-06,2.54,2009,6
16 paã­s vasco,2009-05,1.98,2009,5
16 paã­s vasco,2009-04,2.28,2009,4
16 paã­s vasco,2009-03,2.37,2009,3
16 paã­s vasco,2009-02,2.19,2009,2
16 paã­s vasco,2009-01,2.14,2009,1
16 paã­s vasco,2008-12,2.48,2008,12
16 paã­s vasco,2008-11,2.52,2008,11
16 paã­s vasco,2008-10,2.27,2008,10
16 paã­s vasco,2008-09,2.19,2008,9
16 paã­s vasco,2008-08,3.1,2008,8
16 paã­s vasco,2008-07,2.87,2008,7
16 paã­s vasco,2008-06,2.23,2008,6
16 paã­s vasco,2008-05,2.2,2008,5
16 paã­s vasco,2008-04,1.94,2008,4
16 paã­s vasco,2008-03,2.31,2008,3
16 paã­s vasco,2008-02,2.09,2008,2
16 paã­s vasco,2008-01,2.37,2008,1
16 paã­s vasco,2007-12,2.37,2007,12
16 paã­s vasco,2007-11,2.41,2007,11
16 paã­s vasco,2007-10,2.17,2007,10
16 paã­s vasco,2007-09,2.21,2007,9
16 paã­s vasco,2007-08,3.16,2007,8
16 paã­s vasco,2007-07,2.86,2007,7
16 paã­s vasco,2007-06,2.43,2007,6
16 paã­s vasco,2007-05,2.0,2007,5
16 paã­s vasco,2007-04,2.43,2007,4
16 paã­s vasco,2007-03,1.96,2007,3
16 paã­s vasco,2007-02,2.26,2007,2
16 paã­s vasco,2007-01,2.43,2007,1
16 paã­s vasco,2006-12,3.01,2006,12
16 paã­s vasco,2006-11,2.61,2006,11
16 paã­s vasco,2006-10,2.29,2006,10
16 paã­s vasco,2006-09,2.41,2006,9
16 paã­s vasco,2006-08,3.28,2006,8
16 paã­s vasco,2006-07,2.83,2006,7
16 paã­s vasco,2006-06,2.1,2006,6
16 paã­s vasco,2006-05,2.26,2006,5
16 paã­s vasco,2006-04,2.48,2006,4
16 paã­s vasco,2006-03,2.33,2006,3
16 paã­s vasco,2006-02,2.73,2006,2
16 paã­s vasco,2006-01,2.94,2006,1
16 paã­s vasco,2005-12,2.55,2005,12
16 paã­s vasco,2005-11,2.52,2005,11
16 paã­s vasco,2005-10,2.42,2005,10
16 paã­s vasco,2005-09,2.58,2005,9
16 paã­s vasco,2005-08,2.57,2005,8
16 paã­s vasco,2005-07,2.67,2005,7
16 paã­s vasco,2005-06,2.5,2005,6
16 paã­s vasco,2005-05,2.21,2005,5
16 paã­s vasco,2005-04,2.27,2005,4
16 paã­s vasco,2005-03,2.72,2005,3
16 paã­s vasco,2005-02,2.66,2005,2
16 paã­s vasco,2005-01,2.87,2005,1
16 paã­s vasco,2004-12,2.84,2004,12
16 paã­s vasco,2004-11,2.9,2004,11
16 paã­s vasco,2004-10,2.28,2004,10
16 paã­s vasco,2004-09,2.45,2004,9
16 paã­s vasco,2004-08,3.02,2004,8
16 paã­s vasco,2004-07,2.64,2004,7
16 paã­s vasco,2004-06,2.01,2004,6
16 paã­s vasco,2004-05,2.33,2004,5
16 paã­s vasco,2004-04,2.62,2004,4
16 paã­s vasco,2004-03,2.56,2004,3
16 paã­s vasco,2004-02,2.34,2004,2
16 paã­s vasco,2004-01,2.89,2004,1
16 paã­s vasco,2003-12,2.36,2003,12
16 paã­s vasco,2003-11,2.6,2003,11
16 paã­s vasco,2003-10,2.49,2003,10
16 paã­s vasco,2003-09,2.33,2003,9
16 paã­s vasco,2003-08,3.13,2003,8
16 paã­s vasco,2003-07,2.89,2003,7
16 paã­s vasco,2003-06,2.03,2003,6
16 paã­s vasco,2003-05,1.92,2003,5
16 paã­s vasco,2003-04,2.24,2003,4
16 paã­s vasco,2003-03,1.86,2003,3
16 paã­s vasco,2003-02,1.77,2003,2
16 paã­s vasco,2003-01,1.8,2003,1
16 paã­s vasco,2002-12,2.54,2002,12
16 paã­s vasco,2002-11,1.98,2002,11
16 paã­s vasco,2002-10,2.29,2002,10
16 paã­s vasco,2002-09,2.75,2002,9
16 paã­s vasco,2002-08,3.3,2002,8
16 paã­s vasco,2002-07,3.23,2002,7
16 paã­s vasco,2002-06,1.82,2002,6
16 paã­s vasco,2002-05,1.96,2002,5
16 paã­s vasco,2002-04,2.76,2002,4
16 paã­s vasco,2002-03,2.45,2002,3
16 paã­s vasco,2002-02,2.24,2002,2
16 paã­s vasco,2002-01,3.86,2002,1
16 paã­s vasco,2001-12,3.04,2001,12
16 paã­s vasco,2001-11,2.2,2001,11
16 paã­s vasco,2001-10,2.56,2001,10
16 paã­s vasco,2001-09,2.45,2001,9
16 paã­s vasco,2001-08,3.51,2001,8
16 paã­s vasco,2001-07,3.15,2001,7
16 paã­s vasco,2001-06,1.88,2001,6
16 paã­s vasco,2001-05,1.79,2001,5
16 paã­s vasco,2001-04,2.07,2001,4
16 paã­s vasco,2001-03,1.71,2001,3
16 paã­s vasco,2001-02,2.51,2001,2
16 paã­s vasco,2001-01,2.75,2001,1
16 paã­s vasco,2000-12,2.0,2000,12
16 paã­s vasco,2000-11,2.0,2000,11
16 paã­s vasco,2000-10,2.0,2000,10
16 paã­s vasco,2000-09,2.0,2000,9
16 paã­s vasco,2000-08,3.0,2000,8
16 paã­s vasco,2000-07,2.0,2000,7
16 paã­s vasco,2000-06,2.0,2000,6
16 paã­s vasco,2000-05,1.0,2000,5
16 paã­s vasco,2000-04,2.0,2000,4
16 paã­s vasco,2000-03,1.0,2000,3
16 paã­s vasco,2000-02,1.0,2000,2
